Feeding Behavior	Aspirin	1	G07.203.650.353	D02.455.426.559.389.657.410.595.176,D02.755.410.700.075,D02.241.223.100.380.800.075,D02.241.511.390.700.075
Troleandomycin	Fentanyl	1	D09.408.477.600.800	D03.383.621.265
Hydrastis	Cytochrome P-450 CYP2D6 Inhibitors	1	B01.650.388.100.838.397,B01.650.940.800.575.100.838.397	D27.505.519.389.335.368,D27.505.389.500.368
Dietary Fiber	Propantheline	1	J02.500.400,G07.203.300.400	D03.633.300.953.558,D02.092.877.700,D02.675.276.700,D03.494.953.558
Drugs, Chinese Herbal	Valproic Acid	1	D20.215.784.500.350	D02.241.081.944.509.900
Dietary Sucrose	Levofloxacin	1	D09.301.325,D09.698.629.305.770.200,J02.500.362.325,J02.500.512.400.700.750.250,G07.203.300.362.325,G07.203.300.512.400.700.750.250	D03.633.100.810.835.322.500.500,D03.438.810.835.322.500.500
Intestinal Absorption	Antibiotics, Antitubercular	1	G07.203.650.372.500,G07.203.650.593.345.500	D27.505.954.122.085.255.135,D27.505.954.122.085.089
Beverages	Buspirone	1	J02.200,G07.203.100	D03.383.606.210,D03.383.742.120,D02.455.426.779.120,D04.711.120,D04.615.885.120,D02.455.426.559.847.885.120
Serenoa	Antitussive Agents	1	B01.650.388.100.093.750,B01.650.940.800.575.100.093.750	D27.505.954.427.153,D27.505.954.796.090
Serenoa	Adrenergic Agents	1	B01.650.388.100.093.750,B01.650.940.800.575.100.093.750	D27.505.519.625.050,D27.505.696.577.050
Hypericum	Anti-HIV Agents	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D27.505.954.122.388.077.088
Dietary Carbohydrates	Cimetidine	1	D09.301,J02.500.362,G07.203.300.362	D03.383.129.308.130,D02.078.370.200
Food	Phenytoin	1	J02.500,G07.203.300	D03.383.129.308.432.555.730
Digitalis	Digoxin	1	B01.650.940.800.575.100.583.700.265,B01.650.388.100.892.333,B01.650.940.800.575.100.892.333	D09.408.180.261.436,D04.210.500.155.580.130.688,D04.210.500.155.580.130.500.436,D04.808.155.580.130.500.436,D04.808.155.160.349,D04.808.155.580.130.688
Erythromycin	Quinidine	1	D09.408.477.250	D03.132.206.636,D03.605.687.637,D03.633.100.810.699,D03.438.810.699
Plant Extracts	Ticlopidine	1	D20.215.784.500	D03.383.725.849.500,D03.383.903.830.500,D03.633.100.928.500,D02.886.778.823.500,D03.383.903.834,D02.886.778.834,D03.438.928.500
Eating	Drug Combinations	1	G07.203.650.283,G07.203.650.593.260	D26.310
Citrus	Antidepressive Agents, Second-Generation	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D27.505.954.427.700.122.050
Kava	Plant Extracts	1	B01.650.388.100.812.666.249,B01.650.940.800.575.100.812.666.249	D26.667
Beverages	Tyramine	1	J02.200,G07.203.100	D02.092.211.215.811
Sucralfate	Calcium Carbonate	1	D09.698.629.305.770.850	D01.578.200,D01.146.275,D01.200.275.150.150
Beverages	Omeprazole	1	J02.200,G07.203.100	D03.383.725.024.500,D03.633.100.103.034.500,D02.886.640.074.500,D03.438.103.034.500
Citrus	Adrenergic beta-Antagonists	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D27.505.519.625.050.200.200,D27.505.696.577.050.200.200
Blood Glucose	Gels	1	D09.546.359.448.500	D26.255.165.320
Dietary Supplements	Sulfinic Acids	1	J02.500.456,G07.203.300.456	D01.029.260.877.700,D01.875.800.700,D02.886.645.585
Vegetables	Hypoglycemic Agents	1	B01.650.510.956,B01.650.160.956,J02.500.850,G07.203.300.850	D27.505.696.422
Beverages	Amiodarone	1	J02.200,G07.203.100	D03.633.100.127.075,D03.438.127.075,D03.383.312.225.075
Citrus paradisi	2-Pyridinylmethylsulfinylbenzimidazoles	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D03.383.725.024,D03.633.100.103.034,D02.886.640.074,D03.438.103.034
Erythromycin	Carbamazepine	1	D09.408.477.250	D03.633.300.240.127,D03.494.240.127
Milk	Citric Acid	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D02.241.081.901.434.249
Hypericum	Anticonvulsants	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D27.505.954.427.080
Citrus sinensis	Celiprolol	1	B01.650.940.800.575.100.875.177.769,B01.650.388.100.875.177.769	D02.033.100.624.698.268,D02.033.755.624.698.268,D02.092.063.624.698.268,D02.455.426.559.389.703.241,D02.948.681.241,D02.033.100.624.240,D02.033.755.624.240,D02.948.684.241
Dietary Fiber	Amoxicillin	1	J02.500.400,G07.203.300.400	D03.633.100.300.750.750.050.050,D02.065.589.099.750.750.050.050,D02.886.108.750.750.050.050,D03.438.260.825.750.050.050,D03.605.084.737.750.050.050,D04.075.080.875.099.221.750.750.050.050
Hypericum	Nevirapine	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D03.383.725.506
Glucose	Gels	1	D09.546.359.448	D26.255.165.320
Drugs, Chinese Herbal	Analgesics, Non-Narcotic	1	D20.215.784.500.350	D27.505.696.663.850.014.040,D27.505.954.427.040.100
Plant Extracts	Vitamin K	1	D20.215.784.500	D02.455.849.291.523.500,D02.455.426.559.847.638.721.374,D04.615.638.721.374
Plant Extracts	Vitamin E	1	D20.215.784.500	D03.383.663.283.909,D03.633.100.150.909,D03.830.219.909,D03.438.150.909
Beverages	Ofloxacin	1	J02.200,G07.203.100	D03.633.100.810.835.322.500,D03.438.810.835.322.500
Capsicum	Propranolol	1	B01.650.940.800.575.100.905.145,J02.500.850.175,B01.650.388.100.905.145	D02.033.100.624.698.711,D02.033.755.624.698.711,D02.092.063.624.698.711,D02.455.426.559.847.638.945,D04.615.638.945,D02.033.100.624.836,D02.033.755.624.836
Food, Fortified	Anticoagulants	1	J02.500.515,G07.203.300.515,J02.500.525.400	D27.505.954.502.119
Intestinal Absorption	Hydralazine	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.383.710.605.500
Vaccinium macrocarpon	Antifungal Agents	1	B01.650.388.100.343.774.750,B01.650.940.800.575.100.343.774.750	D27.505.954.122.136
Beverages	Indinavir	1	J02.200,G07.203.100	D03.383.725.385
Punicaceae	Anticonvulsants	1	B01.650.388.100.833,B01.650.940.800.575.100.833	D27.505.954.427.080
Citrus	NADP	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.633.100.759.646.138.749,D03.438.759.646.138.749
Citrates	Ascorbic Acid	1	D02.241.081.901.434	D09.811.100,D02.241.511.902.107,D02.241.081.844.107
Digoxin	Central Nervous System Stimulants	1	D09.408.180.261.436	D27.505.696.282,D27.505.954.427.220
Eating	Ethanol	1	G07.203.650.283,G07.203.650.593.260	D02.033.375
Beverages	Quinine	1	J02.200,G07.203.100	D03.132.206.719,D03.605.687.762,D03.633.100.810.762,D03.438.810.762
Food, Fortified	Plant Extracts	1	J02.500.515,G07.203.300.515,J02.500.525.400	D26.667
Beverages	Fluoxetine	1	J02.200,G07.203.100	D02.092.831.280
Ephedra sinica	Ephedrine	1	B01.650.388.400.344.222.500,B01.650.940.800.575.400.344.222.500	D02.033.100.624.302,D02.033.755.624.302,D02.092.063.624.302,D02.092.471.683.430
Citrus	Tetrazoles	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.129.617
Food	Tetracyclines	1	J02.500,G07.203.300	D02.455.426.559.847.562.900,D04.615.562.900
Citrus paradisi	Triazolam	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D03.633.100.079.080.900,D03.438.079.080.900
Citric Acid	Ascorbic Acid	1	D02.241.081.901.434.249	D09.811.100,D02.241.511.902.107,D02.241.081.844.107
Butter	Vitamin K 2	1	J02.500.350.100,J02.500.375.200,G07.203.300.350.100,G07.203.300.375.200	D04.615.638.721.374.844,D02.455.426.559.847.638.721.374.844,D02.455.849.291.523.500.844,D02.806.550.750
Citrus	Indinavir	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.383.725.385
Butter	Vitamin K 1	1	J02.500.350.100,J02.500.375.200,G07.203.300.350.100,G07.203.300.375.200	D02.455.849.291.523.500.689,D02.455.426.559.847.638.721.374.689,D02.806.550.625,D04.615.638.721.374.689
Eating	Omeprazole	1	G07.203.650.283,G07.203.650.593.260	D03.383.725.024.500,D03.633.100.103.034.500,D02.886.640.074.500,D03.438.103.034.500
Eating	Cimetidine	1	G07.203.650.283,G07.203.650.593.260	D03.383.129.308.130,D02.078.370.200
Cellulose	Acetaminophen	1	D09.698.365.180	D02.065.199.092.040,D02.092.146.113.092.040
Panax	Aspartame	1	B01.650.940.800.575.100.087.500,B01.650.388.100.087.500	D12.644.456.345.190
Glucose	Propantheline	1	D09.546.359.448	D03.633.300.953.558,D02.092.877.700,D02.675.276.700,D03.494.953.558
Dietary Proteins	Moclobemide	1	J02.500.428,G07.203.300.428	D02.065.277.600,D02.241.223.100.100.600,D02.241.223.100.200.875,D02.455.426.559.389.127.085.600,D02.455.426.559.389.127.250.875,D02.241.223.100.120.600
Infant Food	Theophylline	1	J02.500.525.500,G07.203.300.525.500	D03.132.960.751,D03.633.100.759.758.824.751,D03.438.759.758.824.751
Hypericum	Methadone	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D02.522.675
Plants, Medicinal	Lanatosides	1	B01.650.560	D09.408.180.261.657,D04.210.500.155.580.130.500.657,D04.808.155.580.130.500.657
Plant Roots	Anti-Arrhythmia Agents	1	A18.400	D27.505.954.411.097
Food	Celecoxib	1	J02.500,G07.203.300	D03.383.129.539.160,D02.065.884.247,D02.886.590.700.247
Dietary Fiber	Anti-Arrhythmia Agents	1	J02.500.400,G07.203.300.400	D27.505.954.411.097
Citrus	Estrone	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D04.210.500.365.415.414,D04.210.500.578.502.497,D04.808.365.415.414,D04.808.578.502.497
Echinacea	Central Nervous System Stimulants	1	B01.650.388.100.100.310,B01.650.940.800.575.100.100.310	D27.505.696.282,D27.505.954.427.220
Plant Extracts	Phloroglucinol	1	D20.215.784.500	D02.455.426.559.389.657.684,D02.755.684
Beverages	Clofazimine	1	J02.200,G07.203.100	D03.633.300.704.353,D03.494.704.353
Sucralfate	Anti-Infective Agents	1	D09.698.629.305.770.850	D27.505.954.122
Intestinal Absorption	Quinolines	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.633.100.810,D03.438.810
Alcohol Drinking	Ephedrine	1	F01.145.317.269	D02.033.100.624.302,D02.033.755.624.302,D02.092.063.624.302,D02.092.471.683.430
Dietary Sucrose	Calcium Chloride	1	D09.301.325,D09.698.629.305.770.200,J02.500.362.325,J02.500.512.400.700.750.250,G07.203.300.362.325,G07.203.300.512.400.700.750.250	D01.146.300,D01.210.450.150.150
Plant Extracts	Magnesium Hydroxide	1	D20.215.784.500	D01.045.250.575,D01.248.497.158.459.388,D01.524.485,D01.455.550
Food, Formulated	Acetaminophen	1	J02.500.525.350,G07.203.300.525.350	D02.065.199.092.040,D02.092.146.113.092.040
Dietary Proteins	Phenelzine	1	J02.500.428,G07.203.300.428	D02.442.700
Citrus	Anti-HIV Agents	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D27.505.954.122.388.077.088
Plant Preparations	Nonprescription Drugs	1	D20.215.784	D26.530,D26.393
Cimicifuga	Creatinine	1	B01.650.388.100.838.182,B01.650.940.800.575.100.838.182	D03.383.129.308.207
Troleandomycin	Ergotamines	1	D09.408.477.600.800	D03.549.562,D03.132.327.412,D03.633.400.562
Alcohol Drinking	Serotonin	1	F01.145.317.269	D03.633.100.473.914.814,D02.092.211.215.801.852,D03.438.473.914.814
Food	Oxazolidinones	1	J02.500,G07.203.300	D03.383.129.462.600
Citrus sinensis	Fluoroquinolones	1	B01.650.940.800.575.100.875.177.769,B01.650.388.100.875.177.769	D03.438.810.835.322,D03.633.100.810.835.322
Cardiac Glycosides	Digoxin	1	D09.408.180	D09.408.180.261.436,D04.210.500.155.580.130.688,D04.210.500.155.580.130.500.436,D04.808.155.580.130.500.436,D04.808.155.160.349,D04.808.155.580.130.688
Wine	Ethanol	1	J02.200.100.900,G07.203.100.100.900	D02.033.375
Glucose	Metoclopramide	1	D09.546.359.448	D02.455.426.559.389.127.281.350.625,D02.455.426.559.389.657.654.638.625,D02.065.277.573,D02.241.511.390.350.625,D02.241.223.100.100.510,D02.241.223.100.200.750,D02.241.223.100.050.500.647,D02.241.223.100.300.350.625,D02.455.426.559.389.127.085.510,D02.455.426.559.389.127.250.750,D02.455.426.559.389.127.020.937.647,D02.241.223.100.120.510
Plant Preparations	Methadone	1	D20.215.784	D02.522.675
Food	Estrone	1	J02.500,G07.203.300	D04.210.500.365.415.414,D04.210.500.578.502.497,D04.808.365.415.414,D04.808.578.502.497
Food	Antihypertensive Agents	1	J02.500,G07.203.300	D27.505.954.411.162
Kava	Cytochrome P-450 CYP1A2 Inhibitors	1	B01.650.388.100.812.666.249,B01.650.940.800.575.100.812.666.249	D27.505.519.389.335.120,D27.505.389.500.120
Blood Glucose	Hypoglycemic Agents	1	D09.546.359.448.500	D27.505.696.422
Garlic	Alprazolam	1	B01.650.940.800.575.100.099.050.060.300,J02.500.850.100.300,B01.650.388.100.610.100.300,B01.650.940.800.575.100.610.100.300	D03.633.100.079.080.030,D03.438.079.080.030
Plant Roots	Drugs, Chinese Herbal	1	A18.400	D26.335
Neomycin	Warfarin	1	D09.408.051.623	D03.383.663.283.446.520.914,D03.633.100.150.446.520.914,D03.830.219.446.520.914,D03.438.150.446.520.914
Plant Roots	Platelet Aggregation Inhibitors	1	A18.400	D27.505.954.502.780
Beverages	Hypnotics and Sedatives	1	J02.200,G07.203.100	D27.505.696.277.350,D27.505.954.427.210.350,D27.505.954.427.325,D27.505.696.410
Beverages	Cyclodextrins	1	J02.200,G07.203.100	D09.698.365.855.400.375,D04.345.103
Enteral Nutrition	Atovaquone	1	E02.642.500.360	D02.806.550.312,D04.615.638.721.186
Fasting	Oxprenolol	1	G07.203.650.240.587,G07.203.650.353.400	D02.033.100.624.698.633,D02.033.755.624.698.633,D02.092.063.624.698.633,D02.033.100.624.651,D02.033.755.624.651
Fasting	Aldosterone	1	G07.203.650.240.587,G07.203.650.353.400	D04.210.500.745.745.654.062,D04.808.745.745.654.062
Eating	Cyclodextrins	1	G07.203.650.283,G07.203.650.593.260	D09.698.365.855.400.375,D04.345.103
Beverages	Rifampin	1	J02.200,G07.203.100	D03.633.400.811.700,D04.345.295.750.700,D03.549.811.700
Fasting	Drug Combinations	1	G07.203.650.240.587,G07.203.650.353.400	D26.310
Citrus	Placebos	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D26.660
Galactans	Penicillins	1	D09.698.360	D03.633.100.300.750,D02.065.589.099.750,D02.886.108.750,D03.438.260.825,D03.605.084.737,D04.075.080.875.099.221.750
Coffee	Lithium	1	D20.215.784.249,J02.200.325,G07.203.100.325	D01.268.549.450,D01.268.557.290,D01.552.528.480,D01.552.547.290
Beer	Monoamine Oxidase Inhibitors	1	J02.200.100.200,G07.203.100.100.200	D27.505.519.389.616
Diet	Sodium	1	G07.203.650.240	D01.268.549.750,D01.268.557.650,D01.552.528.850,D01.552.547.725
Cheese	Liver	1	J02.500.350.300.444,G07.203.300.350.300.444,J02.500.350.200,G07.203.300.350.200	
Fasting	Analgesics, Non-Narcotic	1	G07.203.650.240.587,G07.203.650.353.400	D27.505.696.663.850.014.040,D27.505.954.427.040.100
Plant Roots	Midazolam	1	A18.400	D03.633.100.079.080.575,D03.438.079.080.575
Plant Gums	Penicillins	1	D09.698.700	D03.633.100.300.750,D02.065.589.099.750,D02.886.108.750,D03.438.260.825,D03.605.084.737,D04.075.080.875.099.221.750
Milk	Magnesium Hydroxide	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D01.045.250.575,D01.248.497.158.459.388,D01.524.485,D01.455.550
Intestinal Absorption	Histamine H1 Antagonists	1	G07.203.650.372.500,G07.203.650.593.345.500	D27.505.519.625.375.425.400,D27.505.696.577.375.425.400
Ginkgo biloba	Ibuprofen	1	B01.650.940.800.575.400.300,B01.650.388.400.300	D02.241.223.701.430,D02.241.223.701.430
Milk	Iron	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D01.268.556.412,D01.268.956.287,D01.552.544.412
Diet, Sodium-Restricted	Amphotericin B	1	E02.642.249.290,G07.203.650.240.290	D02.540.576.500.500,D04.345.349.050,D02.540.505.050,D09.408.477.050
Citrus sinensis	Pravastatin	1	B01.650.940.800.575.100.875.177.769,B01.650.388.100.875.177.769	D02.455.426.559.847.638.930,D04.615.638.930
Dietary Fiber	Capsules	1	J02.500.400,G07.203.300.400	D26.255.150
Dietary Proteins	Levodopa	1	J02.500.428,G07.203.300.428	D02.092.311.200.480,D12.125.072.050.685.400.500,D12.125.072.050.875.130.500
Medicago	Coumarins	1	B01.650.940.800.575.100.401.590,B01.650.388.100.401.590	D03.383.663.283.446,D03.633.100.150.446,D03.830.219.446,D03.438.150.446
Kava	Capsules	1	B01.650.388.100.812.666.249,B01.650.940.800.575.100.812.666.249	D26.255.150
Alcohol Drinking	Drug Combinations	1	F01.145.317.269	D26.310
Parenteral Nutrition, Total	Vitamin K	1	E02.642.500.505.750	D02.455.849.291.523.500,D02.455.426.559.847.638.721.374,D04.615.638.721.374
Amphotericin B	Sodium Chloride	1	D09.408.477.050	D01.857.650,D01.210.450.150.875
Eating	Hypnotics and Sedatives	1	G07.203.650.283,G07.203.650.593.260	D27.505.696.277.350,D27.505.954.427.210.350,D27.505.954.427.325,D27.505.696.410
Dietary Fats	Oxazolidinones	1	J02.500.375,G07.203.300.375	D03.383.129.462.600
Food	Pyrazoles	1	J02.500,G07.203.300	D03.383.129.539
Kava	Midazolam	1	B01.650.388.100.812.666.249,B01.650.940.800.575.100.812.666.249	D03.633.100.079.080.575,D03.438.079.080.575
Intestinal Absorption	Magnesium Hydroxide	1	G07.203.650.372.500,G07.203.650.593.345.500	D01.045.250.575,D01.248.497.158.459.388,D01.524.485,D01.455.550
Food	Linezolid	1	J02.500,G07.203.300	D03.383.129.462.600.550,D02.065.064.463,D02.241.081.018.110.525
Citrates	Water	1	D02.241.081.901.434	D01.045.250.875,D01.248.497.158.459.650,D01.650.550.925,D01.455.900
Eating	Fluconazole	1	G07.203.650.283,G07.203.650.593.260	D03.383.129.799.450
Diet	Phenytoin	1	G07.203.650.240	D03.383.129.308.432.555.730
Troleandomycin	Rifampin	1	D09.408.477.600.800	D03.633.400.811.700,D04.345.295.750.700,D03.549.811.700
Cucurbitaceae	Warfarin	1	B01.650.940.800.575.100.300,B01.650.388.100.300	D03.383.663.283.446.520.914,D03.633.100.150.446.520.914,D03.830.219.446.520.914,D03.438.150.446.520.914
Eating	Pindolol	1	G07.203.650.283,G07.203.650.593.260	D02.033.100.624.698.699,D02.033.755.624.698.699,D02.092.063.624.698.699,D02.033.100.624.748,D02.033.755.624.748
Punicaceae	Hydroxymethylglutaryl-CoA Reductase Inhibitors	1	B01.650.388.100.833,B01.650.940.800.575.100.833	D27.505.519.186.071.202.370,D27.505.519.389.370,D27.505.954.557.500.202.370,D27.505.954.230.202.370
Hibiscus	Water	1	B01.650.388.100.700.288,B01.650.940.800.575.100.700.288	D01.045.250.875,D01.248.497.158.459.650,D01.650.550.925,D01.455.900
Enteral Nutrition	Naphthoquinones	1	E02.642.500.360	D02.455.426.559.847.638.721,D02.806.550,D04.615.638.721
Citrus	Calcium, Dietary	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D01.146.315
Vitamins	Antifibrinolytic Agents	1	J02.500.631.600,G07.203.300.631.600	D27.505.519.421.500,D27.505.954.502.270.463.091
Food	Quinolones	1	J02.500,G07.203.300	D03.633.100.810.835,D03.438.810.835
Eating	Methylprednisolone	1	G07.203.650.283,G07.203.650.593.260	D04.210.500.745.432.769.795.539,D04.808.745.432.769.795.539
Enteral Nutrition	Magnesium Chloride	1	E02.642.500.360	D01.524.475,D01.210.450.150.500
Beverages	Methylprednisolone	1	J02.200,G07.203.100	D04.210.500.745.432.769.795.539,D04.808.745.432.769.795.539
Citrus	Ofloxacin	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D03.633.100.810.835.322.500,D03.438.810.835.322.500
Beverages	Aminosalicylic Acid	1	J02.200,G07.203.100	D02.241.223.100.380.800.050.060,D02.241.511.390.700.050.060,D02.755.410.700.050.060,D02.241.511.390.595.100.060,D02.241.223.100.050.500.642,D02.241.223.100.300.595.100.060,D02.455.426.559.389.127.020.937.642,D02.455.426.559.389.127.281.595.100.060,D02.455.426.559.389.657.410.595.100.060
Vaccinium macrocarpon	Anti-Inflammatory Agents, Non-Steroidal	1	B01.650.388.100.343.774.750,B01.650.940.800.575.100.343.774.750	D27.505.696.663.850.014.040.500,D27.505.954.158.030,D27.505.954.329.030
Beverages	Disulfiram	1	J02.200,G07.203.100	D02.241.081.251.869.220.250,D02.886.520.150.175,D02.886.706.200.200
Serenoa	Alprazolam	1	B01.650.388.100.093.750,B01.650.940.800.575.100.093.750	D03.633.100.079.080.030,D03.438.079.080.030
Erythromycin	Cytochrome P-450 Enzyme Inhibitors	1	D09.408.477.250	D27.505.519.389.335,D27.505.389.500
Dietary Fats	Anti-Anxiety Agents	1	J02.500.375,G07.203.300.375	D27.505.696.277.950.015,D27.505.954.427.210.950.015,D27.505.954.427.700.872.015
Intestinal Absorption	Calcium	1	G07.203.650.372.500,G07.203.650.593.345.500	D01.268.552.100,D01.552.539.288
Dietary Fiber	Diuretics	1	J02.500.400,G07.203.300.400	D27.505.696.560.500
Citrus	Acids	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D01.029
Hypericum	Verapamil	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D02.092.471.683.953
Plants, Medicinal	Acetaminophen	1	B01.650.560	D02.065.199.092.040,D02.092.146.113.092.040
Erythromycin	Enzyme Inhibitors	1	D09.408.477.250	D27.505.519.389
Sucralfate	Naproxen	1	D09.698.629.305.770.850	D02.455.426.559.847.638.472.500,D04.615.638.472.450
Milk	Cyclosporins	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D12.644.641.235,D04.345.566.235
Alcohol Drinking	Acetaminophen	1	F01.145.317.269	D02.065.199.092.040,D02.092.146.113.092.040
Citrus	Anti-Inflammatory Agents	1	B01.650.940.800.575.100.875.177,B01.650.388.100.875.177	D27.505.954.158
Plant Extracts	Ritonavir	1	D20.215.784.500	D03.383.129.708.653,D02.886.675.653
Intestinal Absorption	Cyclosporins	1	G07.203.650.372.500,G07.203.650.593.345.500	D12.644.641.235,D04.345.566.235
Diet, Sodium-Restricted	Sodium	1	E02.642.249.290,G07.203.650.240.290	D01.268.549.750,D01.268.557.650,D01.552.528.850,D01.552.547.725
Food	Monoamine Oxidase Inhibitors	1	J02.500,G07.203.300	D27.505.519.389.616
Dietary Carbohydrates	Pravastatin	1	D09.301,J02.500.362,G07.203.300.362	D02.455.426.559.847.638.930,D04.615.638.930
Plant Preparations	Verapamil	1	D20.215.784	D02.092.471.683.953
Papaver	Morphine	1	B01.650.940.800.575.100.795.500,B01.650.388.100.795.500	D03.132.577.249.562.571,D03.605.497.607.587,D03.633.400.686.607.587,D04.615.723.795.576.571,D03.549.686.575,D03.605.497.575,D03.132.577.249.547,D04.615.723.795.547,D03.549.686.607.587
Milk	Aluminum	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D01.268.557.050,D01.552.547.050
Malus	Histamine H1 Antagonists	1	B01.650.940.800.575.100.842.500.444,B01.650.388.100.842.500.444	D27.505.519.625.375.425.400,D27.505.696.577.375.425.400
Beverages	Imidazoles	1	J02.200,G07.203.100	D03.383.129.308
Nutritional Requirements	Vitamin K	1	G07.203.650.620	D02.455.849.291.523.500,D02.455.426.559.847.638.721.374,D04.615.638.721.374
Dairy Products	Liver	1	J02.500.350,G07.203.300.350	
Dietary Fiber	Antacids	1	J02.500.400,G07.203.300.400	D27.505.519.170,D27.505.954.483.080
Citrates	Chelating Agents	1	D02.241.081.901.434	D27.505.519.914.500,D27.505.519.249
Dietary Fats	Anti-Bacterial Agents	1	J02.500.375,G07.203.300.375	D27.505.954.122.085
Citric Acid	Water	1	D02.241.081.901.434.249	D01.045.250.875,D01.248.497.158.459.650,D01.650.550.925,D01.455.900
Milk	Cholestyramine Resin	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D25.720.716.579.159
Beverages	Nicardipine	1	J02.200,G07.203.100	D03.383.725.203.510
Hypericum	Tablets, Enteric-Coated	1	B01.650.388.100.928.249.500,B01.650.940.800.575.100.928.249.500	D26.255.210.860,D26.255.830.860
Citrus paradisi	Placebos	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D26.660
Citrus paradisi	Cyclosporine	1	B01.650.388.100.875.177.538,B01.650.940.800.575.100.875.177.538	D12.644.641.235.300,D04.345.566.235.300
Fasting	2-Hydroxypropyl-beta-cyclodextrin	1	G07.203.650.240.587,G07.203.650.353.400	
Milk	Calcium, Dietary	1	J02.200.700,J02.500.350.525,G07.203.100.700,G07.203.300.350.525	D01.146.315
Eating	Cephalexin	1	G07.203.650.283,G07.203.650.593.260	D03.633.100.300.249.200,D02.065.589.099.249.200,D02.886.665.074.200,D04.075.080.875.099.221.249.200
Food	beta-Cyclodextrins	1	J02.500,G07.203.300	D04.345.103.333,D09.698.365.855.400.375.333
Dietary Fiber	Psyllium	1	J02.500.400,G07.203.300.400	
Beverages	Troleandomycin	1	J02.200,G07.203.100	D02.540.505.600.800,D04.345.349.600.800,D09.408.477.600.800
Dietary Supplements	Suspensions	1	J02.500.456,G07.203.300.456	D26.255.165.810
Beverages	Flurbiprofen	1	J02.200,G07.203.100	D02.241.081.751.161,D02.455.426.559.389.185.350,D02.241.081.751.700.350
Echinacea	Tolbutamide	1	B01.650.388.100.100.310,B01.650.940.800.575.100.100.310	D02.948.828.896,D02.886.590.795.896
Enteral Nutrition	Vitamin K 1	1	E02.642.500.360	D02.455.849.291.523.500.689,D02.455.426.559.847.638.721.374.689,D02.806.550.625,D04.615.638.721.374.689
Clarithromycin	Cytochrome P-450 CYP2D6 Inhibitors	1	D09.408.477.250.100	D27.505.519.389.335.368,D27.505.389.500.368
Dietary Fats	Aminosalicylic Acid	1	J02.500.375,G07.203.300.375	D02.241.223.100.380.800.050.060,D02.241.511.390.700.050.060,D02.755.410.700.050.060,D02.241.511.390.595.100.060,D02.241.223.100.050.500.642,D02.241.223.100.300.595.100.060,D02.455.426.559.389.127.020.937.642,D02.455.426.559.389.127.281.595.100.060,D02.455.426.559.389.657.410.595.100.060
Dietary Carbohydrates	Simvastatin	1	D09.301,J02.500.362,G07.203.300.362	D02.455.426.559.847.638.400.900,D04.615.638.400.900
Wine	Enzyme Inhibitors	1	J02.200.100.900,G07.203.100.100.900	D27.505.519.389
Alcohol Drinking	Dietary Sucrose	1	F01.145.317.269	D09.301.325,D09.698.629.305.770.200
Beverages	Phenelzine	1	J02.200,G07.203.100	D02.442.700
Intestinal Absorption	Felodipine	1	G07.203.650.372.500,G07.203.650.593.345.500	D03.383.725.203.250
Intestinal Absorption	Atovaquone	1	G07.203.650.372.500,G07.203.650.593.345.500	D02.806.550.312,D04.615.638.721.186
Vitamins	Quinine	1	J02.500.631.600,G07.203.300.631.600	D03.132.206.719,D03.605.687.762,D03.633.100.810.762,D03.438.810.762
Diet	Phenprocoumon	1	G07.203.650.240	D03.383.663.283.446.520.750,D03.633.100.150.446.520.750,D03.830.219.446.520.750,D03.438.150.446.520.750
Beverages	Nitrendipine	1	J02.200,G07.203.100	D03.383.725.203.590
