Fleisher D, Sheth N, Kou JH. Phenytoin interaction with enteral feedings administered through nasogastric tubes. J Parenter Enteral Nutr (1990) 14, 513–16.	2122025
Faraji B, Yu P-P. Serum phenytoin levels of patients on gastrostomy tube feeding. J Neurosci Nurs (1998) 30, 55–9.	9604823
Issy AM, Lanchote VL, de Carvalho D, Silva HC. Lack of kinetic interaction between valproic acid and citrus pectin. Ther Drug Monit (1997) 19, 516–20.	9357093
Dresser GK, Bailey DG, Leake BF, Schwarz UI, Dawson PA, Freeman DJ, Kim RB. Fruit juices inhibit organic anion transporting polypeptide–mediated drug uptake to decrease the oral availability of fexofenadine. Clin Pharmacol Ther (2002) 71, 11–20.	11823753
Dresser GK, Kim RB, Bailey DG. Effect of grapefruit juice volume on the reduction of fexofenadine bioavailability: possible role of organic anion transporting polypeptides. Clin Pharmacol Ther (2005) 77, 170–7.	15735611
Benton RE, Honig PK, Zamani K, Cantilena LR, Woosley RL. Grapefruit juice alters terfenadine pharmacokinetics, resulting in prolongation of repolarization on the electrocardiogram. Clin Pharmacol Ther (1996) 59, 383–8.	8612381
Honig PK, Wortham DC, Lazarev A, Cantilena LR. Grapefruit juice alters the systemic bioavailability and cardiac repolarization of terfenadine in poor metabolizers of terfenadine. J Clin Pharmacol (1996) 36, 345–51.	8728348
Clifford CP, Adams DA, Murray S, Taylor GW, Wilkins MR, Boobis AR, Davies DS. The cardiac effects of terfenadine after inhibition of its metabolism by grapefruit juice. Eur J Clin Pharmacol (1997) 52, 311–15.	9248771
Rau SE, Bend JR, Arnold JMO, Tran LT, Spence JD, Bailey DG. Grapefruit juice–terfenadine single-dose interaction: magnitude, mechanism, and relevance. Clin Pharmacol Ther (1997) 61, 401–9.	9129557
Wang Z, Hamman MA, Huang S-M, Lesko LJ, Hall SD. Effect of St John’s wort on the pharmacokinetics of fexofenadine. Clin Pharmacol Ther (2002) 71, 414–20.	12087344
Dresser GK, Schwarz UI, Wilkinson GR, Kim RB. Coordinate induction of both cytochrome P4503A and MDR1 by St John’s wort in healthy subjects. Clin Pharmacol Ther (2003) 73, 41–50.	12545142
Mathew NT, Tietjen GE, Lucker C. Serotonin syndrome complicating migraine pharmacotherapy. Cephalalgia (1996) 16, 323–7.	8869767
Bobik A, Jennings G, Skews H, Esler M, McLean A. Low oral bioavailability of dihydroergotamine and first-pass extraction in patients with orthostatic hypotension. Clin Pharmacol Ther (1981) 30, 673–9.	6794970
Gatterer R. Ergotism as complication of thromboembolic prophylaxis with heparin and dihydroergotamine. Lancet (1986) II, 638–639.	2875358
Rem JA, Gratzl O, Follath F, Pult I. Ergotism as complication of thromboembolic prophylaxis with heparin-dihydroergotamine. Lancet (1987) I, 219.	2880045
Schran HF, Bitz DW, DiSerio FJ, Hirsh J. The pharmacokinetics and bioavailability of subcutaneously administered dihydroergotamine, heparin and the dihydroergotamine-heparin combination. Thromb Res. (1983) 31, 51–67.	6612697
Horowitz RS, Dart RC, Gomez HF. Clinical ergotism with lingual ischemia induced by a clarithromycin-ergotamine interaction. Arch Intern Med (1996) 156, 456–8.	8607732
Ausband SC, Goodman PE. An unusual case of clarithromycin associated ergotism. J Emerg Med (2001) 21, 411–13.	11728770
Francis H, Tyndall A, Webb J. Severe vascular spasm due to erythromycin-ergotamine interaction. Clin Rheumatol (1984) 3, 243–6.	6236021
Leroy F, Asseman P, Pruvost P, Adnet P, Lacroix D, Thery C. Dihydroergotamine-erythromycin-induced ergotism. Ann Intern Med (1988) 109, 249.	3389610
Ghali R, De Léan J, Douville Y, Noël H-P, Labbé R. Erythromycin-associated ergotamine intoxication: arteriographic and electrophysiologic analysis of a rare cause of severe ischemia of the lower extremities and associated ischemic neuropathy. Ann Vasc Surg (1993) 7, 291–6.	8391300
Bird PA, Sturgess AD. Clinical ergotism with severe bilateral upper limb ischaemia precipitated by an erythromycin-ergotamine interaction. Aust N Z J Med (2000) 30, 635–6.	11108077
Karam B, Farah E, Ashoush R, Jebara V, Ghayad E. Ergotism precipitated by erythromycin: a rare case of vasospasm. Eur J Vasc Endovasc Surg (2000) 19, 96–8.	10706847
Couet W, Mathieu HP, Fourtillan JB. Effect of ponsinomycin on the pharmacokinetics of dihydroergotamine administered orally. Fundam Clin Pharmacol (1991) 5, 47–52.	2066050
Hayton AC. Precipitation of acute ergotism by triacetyloleandomycin. N Z Med J (1969) 69, 42.	5304704
Matthews NT, Havill JH. Ergotism with therapeutic doses of ergotamine tartrate. N Z Med J (1979) 89, 476–7.	314074
Pessayre D, Larrey D, Funck-Brentano C, Benhamou JP. Drug interactions and hepatitis produced by some macrolide antibiotics. J Antimicrob Chemother (1985) 16 (Suppl A), 181–94.	3877043
Hopkins S. Clinical toleration and safety of azithromycin. Am J Med (1991) 91 (Suppl 3A), 40S–45S.	1656742
Lode H. The pharmacokinetics of azithromycin and their clinical significance. Eur J Clin Microbiol Infect Dis (1991) 10, 807–12.	1662623
Joyce DA, Gubbay SS. Arterial complications of migraine treatment with methysergide and parenteral ergotamine. BMJ (1982) 285, 260–1.	6807440
Galer BS, Lipton RB, Solomon S, Newman LC, Spierings ELH. Myocardial ischemia related to ergot alkaloids: a case report and literature review. Headache (1991) 31, 446–50.	1774159
Vaughan-Lane T. Gangrene induced by methysergide and ergotamine. J Bone Joint Surg Br. (1979) 61–B, 213–14.	438273
Rosenthal E, Sala F, Chichmanian R-M, Batt M, Cassuto J-P. Ergotism related to concurrent administration of ergotamine tartrate and indinavir. JAMA (1999) 281, 987.	10086430
Mortier E, Pouchot J, Vinceneux P, Lalande M. Ergotism related to interaction between nelfinavir and ergotamine. Am J Med (2001) 110, 594.	11347624
Phan TG, Agaliotis D, White G, Britton WJ. Ischaemic peripheral neuritis secondary to ergotism associated with ritonavir therapy. Med J Aust (1999) 171, 502, 504.	10615351
Pardo Rey C, Yebra M, Borrallo M, Vega A, Ramos A, Montero MC. Irreversible coma, ergotamine and ritonavir. Clin Infect Dis (2003) 37, e72–3.	12942422
Tribble MA, Gregg CR, Margolis DM, Amirkhan R, Smith JW. Fatal ergotism induced by an HIV protease inhibitor. Headache (2002) 42, 694–5.	12482227
Liaudet L, Buclin T, Jaccard C, Eckert P. Severe ergotism associated with interaction between ritonavir and ergotamine. BMJ (1999) 318, 771.	10082701
Vila A, Mykietiuk A, Bonvehì P, Temporiti E, Urueña A, Herrera F. Clinical ergotism induced by ritonavir. Scand J Infect Dis (2001) 33, 788–9.	11728055
Baldwin ZK, Ceraldi C. Ergotism associated with HIV antiviral protease inhibitor therapy. J Vasc Surg (2003) 37, 676–8.	12618710
Spiegel M, Schmidauer C, Kampfl A, Sarcletti M, Poewe W. Cerebral ergotism under treatment with ergotamine and ritonavir. Neurology (2001) 57, 743–4.	11524501
Gunnarsson P O, Davidsson T, Andersson S-B, Backman C, Johansson S-Å. Impairment of estramustine phosphate absorption by concurrent intake of milk and food. Eur J Clin Pharmacol (1990) 38, 189–93.	2338118
Boyle FM. Adverse interaction of herbal medicine with breast cancer treatment. Med J Aust (1997) 167, 286.	9315022
Rosenblatt M, Mindel J. Spontaneous hyphema associated with ingestion of Ginkgo biloba extract. N Engl J Med (1997) 336, 1108.	9091822
Ly J, Percy L, Dhanani S. Use of dietary supplements and their interactions with prescription drugs in the elderly. Am J Health-Syst Pharm (2002) 59, 1759–62.	12391711
Makino T, Wakushima H, Okamoto T, Okukubo Y, Deguchi Y, Kano Y. Pharmacokinetic and pharmacological interactions between ticlopidine hydrochloride and Kangen-Karyu – Chinese traditional herbal medicine. Phytother Res (2003) 17, 1021–4.	14595580
Rowin J, Lewis SL. Spontaneous bilateral subdural hematomas associated with chronic Ginkgo biloba ingestion. Neurology (1996) 46, 1775–6.	8649594
Vale S. Subarachnoid haemorrhage associated with Ginkgo biloba. Lancet (1998) 352, 36.	9800751
Gilbert GJ. Ginkgo biloba. Neurology (1997) 48, 1137.	15344253
Benjamin J, Muir T, Briggs K, Pentland B. A case of cerebral haemorrhage – can Ginkgo biloba be implicated? Postgrad Med J (2001) 77, 112–13.	11161079
Fessenden JM, Wittenborn W, Clarke L. Gingko biloba: a case report of herbal medicine and bleeding postoperatively from a laparoscopic cholecystectomy. Am Surg (2001) 67, 33–5.	11206893
Bramer SL, Forbes WP. Relative bioavailability and effects of a high fat meal on single dose cilostazol pharmacokinetics. Clin Pharmacokinet (1999) 37 (Suppl 2), 13–23.	10702883
Smits P, Aengevaeren WRM, Corstens FHM, Thien T. Caffeine reduces dipyridamole-induced myocardial ischemia. J Nucl Med (1989) 30, 1723–6.	2795213
Smits P, Straatman C, Pijpers E, Thien T. Dose-dependent inhibition of the hemodynamic response to dipyridamole by caffeine. Clin Pharmacol Ther (1991) 50, 529–37.	1934866
Daley PJ, Mahn TH, Zielonka JS, Krubsack AJ, Akhtar R, Bamrah VS. Effect of maintenance oral theophylline on dipyridamole–thallium-201 myocardial imaging using SPECT and dipyridamole-induced hemodynamic changes. Am Heart J (1988) 115, 1185–92.	3259827
Ranhosky A, Kempthorne-Rawson J, and the Intravenous Dipyridamole Thallium Imaging Study Group. The safety of intravenous dipyridamole thallium myocardial perfusion imaging. Circulation (1990) 81, 1205–9.	2107985
Mikkelsen EJ. Caffeine and schizophrenia. J Clin Psychiatry (1978) 39, 732–5.	214657
Kulhanek F, Linde OK, Meisenberg G. Precipitation of antipsychotic drugs in interaction with coffee or tea. Lancet (1979) ii, 1130.	501875
Hirsch SR. Precipitation of antipsychotic drugs in interaction with tea or coffee. Lancet (1979) ii, 1130–1.	10243361
Lasswell WL, Wilkins JM, Weber SS. In vitro interaction of selected drugs with coffee, tea, and gallotannic acid. Drug Nutr Interact (1984) 2, 235–41.	6149298
Lasswell WL, Weber SS, Wilkins JM. In vitro interaction of neuroleptics and tricyclic antidepressants with coffee, tea, and gallotannic acid. J Pharm Sci (1984) 73, 1056–8.	6149298
Curry ML, Curry SH, Marroum PJ. Interaction of phenothiazine and related drugs and caffeinated beverages. DICP Ann Pharmacother (1991) 25, 437–8.	1681621
Cheeseman HJ, Neal MJ. Interaction of chlorpromazine with tea and coffee. Br J Clin Pharmacol (1981) 12, 165–9.	7197984
Bowen S, Taylor KM, Gibb IAM. Effect of coffee and tea on blood levels and efficacy of antipsychotic drugs. Lancet (1981) i, 1217–18.	6112560
Wallace SM, Suveges LG, Blackburn JL, Korchinski ED, Midha KK. Oral fluphenazine and tea and coffee drinking. Lancet (1981) ii, 691.	6116064
Gorski JC, Huang S-M, Pinto A, Hamman MA, Hilligoss JK, Zaheer NA, Desai M, Miller M, Hall SD. The effect of echinacea (Echinacea purpurea root) on cytochrome P450 activity in vivo. Clin Pharmacol Ther (2004) 75, 89–100.	14749695
Gurley BJ, Gardner SF, Hubbard MA, Williams DK, Gentry WB, Carrier J, Khan IA, Edwards DJ, Shah A. In vivo assessment of botanical supplementation on human cytochrome P450 phenotypes: Citrus aurantium, Echinacea purpurea, milk thistle, and saw palmetto. Clin Pharmacol Ther (2004) 76, 428–40.	15536458
Bareggi SR, Pirola R, Truci G, Leva S, Smirna S. Effect of after-dinner administration on the pharmacokinetics of oral flunitrazepam and loprazolam. J Clin Pharmacol (1988) 28, 371–5.	3392235
Yasui-Furukori N, Takahata T, Kondo T, Mihara K, Kaneko S, Tateishi T. Time effects of food intake on the pharmacokinetics and pharmacodynamics of quazepam. Br J Clin Pharmacol (2003) 55, 382–8.	12680887
Kim Y, Morikawa M, Ohsawa H, Kou M, Ishida E, Igarashi J, Kajimoto T, Danno T, Nakata M, Yokoyama T, Tokuyama A, Nakamura Y, Kishimoto T. Effects of food on the pharmacokinetics and clinical efficacy of quazepam. Jpn J Neuropsychopharmacol (2003) 23, 205–10.	14653226
Yasui-Furukori N, Kondo T, Takahata T, Mihara K, Ono S, Kaneko S, Tateishi T. Effect of dietary fat content in meals on pharmacokinetics of quazepam. J Clin Pharmacol (2002) 42, 1335–40.	12463728
Markowitz JS, Donovan JL, DeVane CL, Sipkes L, Chavin KD. Multiple-dose administration of Ginkgo biloba did not affect cytochrome P-450 2D6 or 3A4 activity in normal volunteers. J Clin Psychopharmacol (2003) 23, 576–81.	14663456
Özdemir M, Aktan Y, Boydağ BS, Cingi MI, Musmul A. Interaction between grapefruit juice and diazepam in humans. Eur J Drug Metab Pharmacokinet (1998) 23, 55–9.	9625273
Sugimoto K-I, Araki N, Ohmori M, Harada K-I, Cui Y, Tsuruoka S, Kawaguchi A, Fujimura A. Interaction between grapefruit juice and hypnotic drugs: comparison of triazolam and quazepam. Eur J Clin Pharmacol (2006) 62, 209–15.	16416305
Kupferschmidt HHT, Ha HR, Ziegler WH, Meier PJ, Krähenbühl S. Interaction between grapefruit juice and midazolam in humans. Clin Pharmacol Ther (1995) 58, 20–8.	7628179
Vanakoski J, Mattila MJ, Seppälä T. Grapefruit juice does not enhance the effects of midazolam and triazolam in man. Eur J Clin Pharmacol (1996) 50, 501–8.	8971132
Hukkinen SK, Varhe A, Olkkola KT, Neuvonen PJ. Plasma concentrations of triazolam are increased by concomitant ingestion of grapefruit juice. Clin Pharmacol Ther (1995) 58, 127–31.	7648762
Lilja JJ, Kivistö KT, Backman JT, Neuvonen PJ. Effect of grapefruit juice dose on grapefruit juice–triazolam interaction: repeated consumption prolongs triazolam half-life. Eur J Clin Pharmacol (2000) 56, 411–15.	11009051
Tuncok Y, Akpinar O, Guven H, Akkoclu A. The effects of theophylline on serum alprazolam levels. Int J Clin Pharmacol Ther (1994) 32, 642–5.	7881701
Stirt JA. Aminophylline is a diazepam antagonist. Anesth Analg (1981) 60, 767–8.	7197483
Niemand D, Martinell S, Arvidsson S, Svedmyr N, Ekström-Jodal B. Aminophylline inhibition of diazepam sedation: is adenosine blockade of GABA-receptors the mechanism? Lancet (1984) i, 463–4.	6142202
Arvidsson SB, Ekström-Jodal B, Martinell SAG, Niemand D. Aminophylline antagonises diazepam sedation. Lancet (1982) 2, 1467.	6129542
Kleindienst G, Usinger P. Diazepam sedation is not antagonised completely by aminophylline. Lancet (1984) 1, 113.	6522416
Mattila MJ, Nuotto E. Caffeine and theophylline counteract diazepam effects in man. Med Biol (1983) 61, 337–43.	6374311
Mattila MJ, Palva E, Savolainen K. Caffeine antagonizes diazepam effects in man. Med Biol (1982) 60, 121–3.	7098543
Henauer SA, Hollister LE, Gillespie HK, Moore F. Theophylline antagonizes diazepam-in-duced psychomotor impairment. Eur J Clin Pharmacol (1983) 25, 743–7.	6662173
Meyer BH, Weis OF, Müller FO. Antagonism of diazepam by aminophylline in healthy volunteers. Anesth Analg (1984) 63, 900–2.	6486489
Gürel A, Elevli M, Hamulu A. Aminophylline reversal of flunitrazepam sedation. Anesth Analg (1987) 66, 333–6.	3565796
Wangler MA, Kilpatrick DS. Aminophylline is an antagonist of lorazepam. Anesth Analg (1985) 64, 834–6.	4014747
Kanto J, Aaltonen L, Himberg J-J, Hovi-Viander M. Midazolam as an intravenous induction agent in the elderly: a clinical and pharmacokinetic study. Anesth Analg (1986) 65, 15–20.	2876719
Gallen JS. Aminophylline reversal of midazolam sedation. Anesth Analg (1989) 69, 268.	2764304
Sleigh JW. Failure of aminophylline to antagonize midazolam sedation. Anesth Analg (1986) 65, 540.	2938522
Mattila ME, Mattila MJ, Nuotto E. Caffeine moderately antagonizes the effects of triazolam and zopiclone on the psychomotor performance of healthy subjects. Pharmacol Toxicol (1992) 70, 286–9.	1351673
Salvà P, Costa J. Clinical pharmacokinetics and pharmacodynamics of zolpidem: therapeutic implications. Clin Pharmacokinet (1995) 29, 142–53.	8521677
Ghoneim MM, Hinrichs JV, Chiang C-K, Loke WH. Pharmacokinetic and pharmacodynamic interactions between caffeine and diazepam. J Clin Psychopharmacol (1986) 6, 75–80.	3517081
Lilja JJ, Kivistö KT, Backman JT, Lamberg TS, Neuvonen PJ. Grapefruit juice substantially increases plasma concentrations of buspirone. Clin Pharmacol Ther (1998) 64, 655–60.	9871430
Dannawi M. Possible serotonin syndrome after combination of buspirone and St John’s wort. J Psychopharmacol (2002) 16, 401.	12503845
Spinella M, Eaton LA. Hypomania induced by herbal and pharmaceutical psychotropic medicines following mild traumatic brain injury. Brain Inj (2002) 16, 359–67.	11953006
Raaska K, Raitasuo V, Laitila J, Neuvonen PJ. Effect of caffeine-containing versus decaffeinated coffee on serum clozapine concentrations in hospitalised patients. Basic Clin Pharmacol Toxicol (2004) 94, 13–18.	14725610
Hägg S, Spigset O, Mjörndal T, Dahlqvist R. Effect of caffeine on clozapine pharmacokinetics in healthy volunteers. Br J Clin Pharmacol (2000) 49, 59–63.	10606838
Vainer JL, Chouinard G. Interaction between caffeine and clozapine. J Clin Psychopharmacol (1994) 14, 284–5.	7962690
Odom-White A, de Leon J. Clozapine levels and caffeine. J Clin Psychiatry (1996) 57, 175–6.	8601555
Carrillo JA, Jerling M, Bertilsson L. Comments to “Interaction between caffeine and clozapine”. J Clin Psychopharmacol (1995) 15, 376–7.	8830073
Lane H-Y, Chiu C-C, Kazmi Y, Desai H, Lam YWF, Jan MW, Chang W-H. Lack of CYP3A4 inhibition by grapefruit juice and ketoconazole upon clozapine administration in vivo. Drug Metabol Drug Interact (2001) 18, 263–78.	11791889
Yasui N, Kondo T, Suzuki A, Otani K, Mihara K, Furukori H, Kaneko S, Inoue Y. Lack of significant pharmacokinetic interaction between haloperidol and grapefruit juice. Int Clin Psychopharmacol (1999) 14, 113–8.	10220126
de Maat MMR, Hoetelmans RMW, Mathôt RAA, van Gorp ECM, Meenhorst PL, Mulder JW, Beijnen JH. Drug interaction between St John’s wort and nevirapine. AIDS (2001) 15, 420–1.	11570073
Carver PL, Fleisher D, Zhou SY, Kaul D, Kazanjian P, Li C. Meal composition effects on the oral bioavailability of indinavir in HIV-infected patients. Pharm Res (1999) 16, 718–24.	10350016
Piscitelli SC, Burstein AH, Welden N, Gallicano KD, Falloon J. The effect of garlic supplements on the pharmacokinetics of saquinavir. Clin Infect Dis (2002) 34, 234–8.	11740713
Gallicano K, Foster B, Choudhri S. Effect of short-term administration of garlic supplements on single-dose ritonavir pharmacokinetics in healthy volunteers. Br J Clin Pharmacol (2003) 55, 199–202.	12580992
Penzak SR, Acosta EP, Turner M, Edwards DJ, Hon YY, Desai HD, Jann MW. Effect of Seville orange juice and grapefruit juice on indinavir pharmacokinetics. J Clin Pharmacol (2002) 42, 1165–70.	12362932
Kupferschmidt HHT, Fattinger KE, Ha HR, Follath F, Krähenbühl S. Grapefruit juice enhances the bioavailability of the HIV protease inhibitor saquinavir in man. Br J Clin Pharmacol (1998) 45, 355–9.	9578182
Eagling VA, Profit L, Back DJ. Inhibition of the CYP3A4-mediated metabolism and P-glycoprotein-mediated transport of the HIV-1 protease inhibitor saquinavir by grapefruit juice components. Br J Clin Pharmacol (1999) 48, 543–52.	10583025
Melander A, Danielson K, Scherstén B, Wåhlin E. Enhancement of the bioavailability of propranolol and metoprolol by food. Clin Pharmacol Ther (1977) 22, 108–12.	872491
Liedholm H, Melander A. Concomitant food intake can increase the bioavailability of propranolol by transient inhibition of its presystemic primary conjugation. Clin Pharmacol Ther (1986) 40, 29–36.	3720177
McLean AJ, Isbister C, Bobik A, Dudley F. Reduction of first-pass hepatic clearance of propranolol by food. Clin Pharmacol Ther (1981) 30, 31–4.	7237895
Daneshmend TK, Roberts CJC. The influence of food on the oral and intravenous pharmacokinetics of a high clearance drug: a study with labetalol. Br J Clin Pharmacol (1982) 14, 73–8.	7104169
Dawes CP, Kendall MJ, Welling PG. Bioavailability of conventional and slow-release oxprenolol in fasted and nonfasted individuals. Br J Clin Pharmacol (1979) 7, 299–302.	427007
John VA, Smith SE. Influence of food intake on plasma oxprenolol concentrations following oral administration of conventional and Oros preparations. Br J Clin Pharmacol (1985) 19, 191S–195S.	4005122
Kiger JL, Lavene D, Guillaume MF, Guerret M, Longchampt J. The effect of food and clopamide on the absorption of pindolol in man. Int J Clin Pharmacol Biopharm (1976) 13, 228–32.	780287
Melander A, Stenberg P, Liedholm H, Scherstén B, Wåhlin-Boll E. Food-induced reduction in bioavailability of atenolol. Eur J Clin Pharmacol (1979) 16, 327–30.	520399
Lilja JJ, Raaska K, Neuvonen PJ. Effects of grapefruit juice on the pharmacokinetics of acebutolol. Br J Clin Pharmacol (2005) 60, 659–63.	16305592
Lilja JJ, Raaska K, Neuvonen PJ. Effects of orange juice on the pharmacokinetics of atenolol. Eur J Clin Pharmacol (2005) 61, 337–40.	15983823
Lilja JJ, Backman JT, Laitila J, Luurila H, Neuvonen PJ. Itraconazole increases but grapefruit juice greatly decreases plasma concentrations of celiprolol. Clin Pharmacol Ther (2003) 73, 192–8.	12621384
Lilja JJ, Juntti-Patinen L, Neuvonen PJ. Orange juice substantially reduces the bioavailability of the β -adrenergic-blocking agent celiprolol. Clin Pharmacol Ther (2004) 75, 184–90.	15001969
Schwarz UI, Seemann D, Oertel R, Miehlke S, Kuhlisch E, Fromm MF, Kim RB, Bailey DG, Kirch W. Grapefruit juice ingestion significantly reduces talinolol bioavailability. Clin Pharmacol Ther (2005) 77, 291–301.	15903127
Spahn-Langguth H, Langguth P. Grapefruit juice enhances intestinal absorption of the P-glycoprotein substrate talinolol. Eur J Pharm Sci (2001) 12, 361–7.	11231102
Bailey DG, Spence JD, Munoz C, Arnold JMO. Interaction of citrus juices with felodipine and nifedipine. Lancet (1991) 337, 268–9.	1672944
Bailey DG, Spence JD, Edgar B, Bayliff CD, Arnold JMO. Ethanol enhances the hemodynamic effects of felodipine. Clin Invest Med (1989) 12, 357–62.	2612087
Edgar B, Bailey D, Bergstrand R, Johnsson G, Regårdh CG. Acute effects of drinking grapefruit juice on the pharmacokinetics and dynamics on felodipine – and its potential clinical relevance. Eur J Clin Pharmacol (1992) 42, 313–17.	1577050
Bailey DG, Arnold JMO, Munoz C, Spence JD. Grapefruit juice–felodipine interaction: mechanism, predictability, and effect of naringin. Clin Pharmacol Ther (1993) 53, 637–42.	8513655
Bailey DG, Bend JR, Arnold JMO, Tran LT, Spence JD. Erythromycin-felodipine interaction: magnitude, mechanism, and comparison with grapefruit juice. Clin Pharmacol Ther (1996) 60, 25–33.	8689808
Lundahl JUE, Regårdh CG, Edgar B, Johnsson G. The interaction effect of grapefruit juice is maximal after the first glass. Eur J Clin Pharmacol (1998) 54, 75–81.	9591935
Lundahl J, Regårdh CG, Edgar B, Johnsson G. Effects of grapefruit juice ingestion – pharmacokinetics and haemodynamics of intravenously and orally administered felodipine in healthy men. Eur J Clin Pharmacol (1997) 52, 139–45.	9174684
Malhotra S, Bailey DG, Paine MF, Watkins PB. Seville orange juice-felodipine interaction: comparison with dilute grapefruit juice and involvement of furocoumarins. Clin Pharmacol Ther (2001) 69, 14–23.	11180034
Dresser GK, Bailey DG, Carruthers SG. Grapefruit juice—felodipine interaction in the elderly. Clin Pharmacol Ther (2000) 68, 28–34.	10945313
Bailey DG, Arnold JMO, Bend JR, Tran LT, Spence JD. Grapefruit juice-felodipine interaction: reproducibility and characterization with the extended release drug formulation. Br J Clin Pharmacol (1995) 40, 135–40.	8562295
Lundahl J, Regårdh CG, Edgar B, Johnsson G. Relationship between time of intake of grapefruit juice and its effect on pharmacokinetics and pharmacodynamics of felodipine in healthy subjects. Eur J Clin Pharmacol (1995) 49, 61–7.	8751023
Uno T, Ohkubo T, Sugawara K, Higashiyama A, Motomura S, Ishizaki T. Effects of grapefruit juice on the stereoselective disposition of nicardipine in humans: evidence for dominant presystemic elimination at the gut site. Eur J Clin Pharmacol (2000) 56, 643–9.	11214770
Sigusch H, Hippius M, Henschel L, Kaufmann K, Hoffmann A. Influence of grapefruit juice on the pharmacokinetics of a slow release nifedipine formulation. Pharmazie (1994) 49, 522–4.	8073064
Rashid TJ, Martin U, Clarke H, Waller DG, Renwick AG, George CF. Factors affecting the absolute bioavailability of nifedipine. Br J Clin Pharmacol (1995) 40, 51–8.	8527268
Fuhr U, Maier-Brüggemann A, Blume H, Mück W, Unger S, Kuhlmann J, Huschka C, Zaigler M, Rietbrock S, Staib AH. Grapefruit juice increases oral nimodipine bioavailability. Int J Clin Pharmacol Ther (1998) 36, 126–32.	9562227
Soons PA, Vogels BAPM, Roosemalen MCM, Schoemaker HC, Uchida E, Edgar B, Lundahl J, Cohen AF, Breimer DD. Grapefruit juice and cimetidine inhibit stereoselective metabolism of nitrendipine in humans. Clin Pharmacol Ther (1991) 50, 394–403.	1914375
Bailey DG, Arnold JMO, Strong HA, Munoz C, Spence JD. Effect of grapefruit juice and naringin on nisoldipine pharmacokinetics. Clin Pharmacol Ther (1993) 54, 589–94.	8275614
Takanaga H, Ohnishi A, Murakami H, Matsuo H, Higuchi S, Urae A, Irie S, Furuie H, Matsukuma K, Kimura M, Kawano K, Orii Y, Tanaka T, Sawada Y. Relationship between time after intake of grapefruit juice and the effect on pharmacokinetics and pharmacodynamics of nisoldipine in healthy subjects. Clin Pharmacol Ther (2000) 67, 201–14.	10741622
Josefsson M, Zackrisson A-L, Ahlner J. Effect of grapefruit juice on the pharmacokinetics of amlodipine in healthy volunteers. Eur J Clin Pharmacol (1996) 51, 189–93.	8911887
Vincent J, Harris SI, Foulds G, Dogolo LC, Willavize S, Friedman HL. Lack of effect of grapefruit juice on the pharmacokinetics and pharmacodynamics of amlodipine. Br J Clin Pharmacol (2000) 50, 455–63.	11069440
Josefsson M, Ahlner J. Amlodipine and grapefruit juice. Br J Clin Pharmacol (2002) 53, 405.	11966676
Ohtani M, Kawabata S, Kariya S, Uchino K, Itou K, Kotaki H, Kasuyama K, Morikawa A, Seo I, Nishida N. Effect of grapefruit pulp on the pharmacokinetics of the dihydropyridine calcium antagonists nifedipine and nisoldipine. Yakugaku Zasshi (2002) 122, 323–9.	12040751
Bailey DG, Dresser GK, Kreeft JH, Munoz C, Freeman DJ, Bend JR. Grapefruit-felodipine interaction: effect of unprocessed fruit and probable active ingredients. Clin Pharmacol Ther (2000) 68, 468–77.	11103749
Sigusch H, Henschel L, Kraul H, Merkel U, Hoffman A. Lack of effect of grapefruit juice on diltiazem bioavailability in normal subjects. Pharmazie (1994) 49, 675–9.	7972311
Christensen H, Åsberg A, Holmboe A-B, Berg KJ. Coadministration of grapefruit juice increases systemic exposure of diltiazem in healthy volunteers. Eur J Clin Pharmacol (2002) 58, 515–20.	12451428
Zaidenstein R, Dishi V, Gips M, Soback S, Cohen N, Weissgarten J, Blatt A, Golik A. The effect of grapefruit juice on the pharmacokinetics of orally administered verapamil. Eur J Clin Pharmacol (1998) 54, 337–40.	9696960
Ho P-C, Ghose K, Saville D, Wanwimolruk S. Effect of grapefruit juice on pharmacokinetics and pharmacodynamics of verapamil enantiomers in healthy volunteers. Eur J Clin Pharmacol (2000) 56, 693–8.	11214778
Fuhr U, Müller-Peltzer H, Kern R, Lopez-Rojas P, Jünemann M, Harder S, Staib AH. Effects of grapefruit juice and smoking on verapamil concentrations in steady state. Eur J Clin Pharmacol (2002) 58, 45–53.	11956673
Chayen R, Rosenthal T. Interaction of citrus juices with felodipine and nifedipine. Lancet (1991) 337, 854.	1672944
Bailey DG, Dresser GK, Bend JR. Bergamottin, lime juice, and red wine as inhibitors of cytochrome P450 3A4 activity: comparison with grapefruit juice. Clin Pharmacol Ther (2003) 73, 529–37.	12811362
Goosen TC, Cillié D, Bailey DG, Yu C, He K, Hollenberg PF, Woster PM, Cohen L, Williams JA, Rheeders M, Dijkstra HP. Bergamottin contribution to the grapefruit juice—felodipine interaction and disposition in humans. Clin Pharmacol Ther (2004) 76, 607–17.	15592332
Tannergren C, Engman H, Knutson L, Hedeland M, Bondesson U, Lennernäs H. St John’s wort decreases the bioavailability of R- and S-verapamil through induction of first-pass metabolism. Clin Pharmacol Ther (2004) 75, 298–309.	15060508
